X,Y,OBJECTID,EVENT_UNIQUE_ID,REPORT_DATE,OCC_DATE,REPORT_YEAR,REPORT_MONTH,REPORT_DAY,REPORT_DOY,REPORT_DOW,REPORT_HOUR,OCC_YEAR,OCC_MONTH,OCC_DAY,OCC_DOY,OCC_DOW,OCC_HOUR,DIVISION,LOCATION_TYPE,PREMISES_TYPE,UCR_CODE,UCR_EXT,OFFENCE,MCI_CATEGORY,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140,LONG_WGS84,LAT_WGS84
-8828027.78043889,5414401.62539106,2037,GO-20141557014,2014/02/19 05:00:00+00,2014/02/18 05:00:00+00,2014,February,19,50,Wednesday ,9,2014,February,18,49,Tuesday   ,15,D55,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1430,100,Assault,Assault,063,The Beaches (63),063,The Beaches (63),-79.3035228384583,43.6692624129215
-8819226.69852505,5425324.2080149,2038,GO-20141558470,2014/02/19 05:00:00+00,2014/02/19 05:00:00+00,2014,February,19,50,Wednesday ,12,2014,February,19,50,Wednesday ,12,D43,"Single Home, House (Attach Garage, Cottage, Mobile)",House,1420,100,Assault With Weapon,Assault,139,Scarborough Village (139),139,Scarborough Village (139),-79.2244613738978,43.7401937847131
-8819460.74819972,5431087.14070355,2039,GO-20141523490,2014/02/19 05:00:00+00,2014/02/13 05:00:00+00,2014,February,19,50,Wednesday ,12,2014,February,13,44,Thursday  ,15,D43,Schools During Supervised Activity,Educational,1430,100,Assault,Assault,142,Woburn North (142),137,Woburn (137),-79.2265638777098,43.7775845087597
-8840492.36742516,5410315.99016161,2040,GO-20141556382,2014/02/19 05:00:00+00,2014/02/19 05:00:00+00,2014,February,19,50,Wednesday ,6,2014,February,19,50,Wednesday ,6,D14,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,Assault,162,West Queen West (162),082,Niagara (82),-79.4154941281673,43.6427086848879
-8817782.39614821,5425693.79054208,2041,GO-20141557930,2014/02/19 05:00:00+00,2014/02/19 05:00:00+00,2014,February,19,50,Wednesday ,11,2014,February,19,50,Wednesday ,11,D43,"Single Home, House (Attach Garage, Cottage, Mobile)",House,1430,100,Assault,Assault,139,Scarborough Village (139),139,Scarborough Village (139),-79.2114869850514,43.7425923895896
-8845523.67367131,5414619.82742775,2042,GO-20141558152,2014/02/19 05:00:00+00,2014/02/19 05:00:00+00,2014,February,19,50,Wednesday ,12,2014,February,19,50,Wednesday ,12,D11,"Single Home, House (Attach Garage, Cottage, Mobile)",House,1430,100,Assault,Assault,091,Weston-Pelham Park (91),091,Weston-Pelham Park (91),-79.4606911210172,43.6706802408754
-8843247.06418224,5418800.31812044,2043,GO-20141556331,2014/02/19 05:00:00+00,2014/02/19 05:00:00+00,2014,February,19,50,Wednesday ,7,2014,February,19,50,Wednesday ,6,D13,Bar / Restaurant,Commercial,1430,100,Assault,Assault,107,Oakwood Village (107),107,Oakwood Village (107),-79.4402399897182,43.6978376657635
-8840492.36742516,5410315.99016161,2044,GO-20141556382,2014/02/19 05:00:00+00,2014/02/19 05:00:00+00,2014,February,19,50,Wednesday ,6,2014,February,19,50,Wednesday ,6,D14,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,Assault,162,West Queen West (162),082,Niagara (82),-79.4154941281673,43.6427086848879
-8821707.5311897,5427645.73291405,2045,GO-20141561299,2014/02/19 05:00:00+00,2014/02/19 05:00:00+00,2014,February,19,50,Wednesday ,23,2014,February,19,50,Wednesday ,21,D43,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,Assault,156,Bendale-Glen Andrew (156),127,Bendale (127),-79.2467470734873,43.7552589776689
0.00000000632778,0.000000005664924,2046,GO-20141560898,2014/02/19 05:00:00+00,2014/02/19 05:00:00+00,2014,February,19,50,Wednesday ,22,2014,February,19,50,Wednesday ,20,D22,Bar / Restaurant,Commercial,1430,100,Assault,Assault,NSA,NSA,NSA,NSA,0,0
-8844547.65220591,5419359.90830299,2047,GO-20141591355,2014/02/19 05:00:00+00,2013/11/11 05:00:00+00,2014,February,19,50,Wednesday ,16,2013,November,11,315,Monday    ,14,D13,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,Assault,108,Briar Hill-Belgravia (108),108,Briar Hill-Belgravia (108),-79.4519233707974,43.7014719593486
-8825877.55230169,5428067.80482728,2048,GO-20141566228,2014/02/20 05:00:00+00,2014/02/19 05:00:00+00,2014,February,20,51,Thursday  ,16,2014,February,19,50,Wednesday ,19,D41,"Single Home, House (Attach Garage, Cottage, Mobile)",House,1430,100,Assault,Assault,126,Dorset Park (126),126,Dorset Park (126),-79.2842070102183,43.7579975441258
-8830638.27793511,5418263.93886112,2049,GO-20141565113,2014/02/20 05:00:00+00,2014/02/20 05:00:00+00,2014,February,20,51,Thursday  ,13,2014,February,20,51,Thursday  ,13,D54,Schools During Un-Supervised Activity,Educational,1430,100,Assault,Assault,058,Old East York (58),058,Old East York (58),-79.3269733357937,43.6943539108564
-8826108.38506571,5435121.67640954,2050,GO-20141564659,2014/02/20 05:00:00+00,2014/02/20 05:00:00+00,2014,February,20,51,Thursday  ,12,2014,February,20,51,Thursday  ,12,D42,Ttc Bus Stop / Shelter / Loop,Outside,1430,100,Assault,Assault,129,Agincourt North (129),129,Agincourt North (129),-79.2862806162469,43.8037472432393
-8832459.76347467,5424860.36811578,2051,GO-20141566230,2014/02/20 05:00:00+00,2014/02/18 05:00:00+00,2014,February,20,51,Thursday  ,16,2014,February,18,49,Tuesday   ,0,D33,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,Assault,042,Banbury-Don Mills (42),042,Banbury-Don Mills (42),-79.3433360190737,43.7371833104278
-8819399.68723263,5431423.18715303,2052,GO-20141563881,2014/02/20 05:00:00+00,2014/02/20 05:00:00+00,2014,February,20,51,Thursday  ,12,2014,February,20,51,Thursday  ,9,D43,Schools During Supervised Activity,Educational,1430,100,Assault,Assault,142,Woburn North (142),137,Woburn (137),-79.2260153584452,43.7797641054927
-8853641.72701953,5420331.35216499,2053,GO-20141563847,2014/02/20 05:00:00+00,2014/02/01 05:00:00+00,2014,February,20,51,Thursday  ,11,2014,February,1,32,Saturday  ,0,D12,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,Assault,113,Weston (113),113,Weston (113),-79.5336168345541,43.7077805375844
-8854386.772898,5425713.89670123,2054,GO-20141563689,2014/02/20 05:00:00+00,2013/07/01 05:00:00+00,2014,February,20,51,Thursday  ,11,2013,July,1,182,Monday    ,15,D31,"Open Areas (Lakes, Parks, Rivers)",Outside,1430,100,Assault,Assault,022,Humbermede (22),022,Humbermede (22),-79.5403096958959,43.7427228772455
-8823844.55772586,5423360.33890951,2055,GO-20141566618,2014/02/20 05:00:00+00,2014/02/20 05:00:00+00,2014,February,20,51,Thursday  ,17,2014,February,20,51,Thursday  ,17,D41,Homeless Shelter / Mission,Other,1430,100,Assault,Assault,124,Kennedy Park (124),124,Kennedy Park (124),-79.2659443089757,43.7274465861583
-8823840.72054301,5427443.74656251,2056,GO-20141563334,2014/02/20 05:00:00+00,2014/02/20 05:00:00+00,2014,February,20,51,Thursday  ,8,2014,February,20,51,Thursday  ,8,D41,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1430,100,Assault,Assault,126,Dorset Park (126),126,Dorset Park (126),-79.2659098391533,43.7539483675351
-8816278.54663804,5433053.47113251,2057,GO-20141563453,2014/02/20 05:00:00+00,2014/02/14 05:00:00+00,2014,February,20,51,Thursday  ,14,2014,February,14,45,Friday    ,14,D43,Schools During Un-Supervised Activity,Educational,1430,100,Assault,Assault,135,Morningside (135),135,Morningside (135),-79.1979776745696,43.790336992786
-8845896.90577136,5414522.84068707,2058,GO-20141568269,2014/02/20 05:00:00+00,2014/02/20 05:00:00+00,2014,February,20,51,Thursday  ,23,2014,February,20,51,Thursday  ,23,D11,"Apartment (Rooming House, Condo)",Apartment,1420,100,Assault With Weapon,Assault,090,Junction Area (90),090,Junction Area (90),-79.464043921977,43.670050046752
-8845896.90577136,5414522.84068707,2059,GO-20141568269,2014/02/20 05:00:00+00,2014/02/20 05:00:00+00,2014,February,20,51,Thursday  ,23,2014,February,20,51,Thursday  ,23,D11,"Apartment (Rooming House, Condo)",Apartment,1420,100,Assault With Weapon,Assault,090,Junction Area (90),090,Junction Area (90),-79.464043921977,43.670050046752
-8843172.76988805,5431799.05094488,2060,GO-20141562308,2014/02/20 05:00:00+00,2014/02/20 05:00:00+00,2014,February,20,51,Thursday  ,2,2014,February,20,51,Thursday  ,2,D32,"Single Home, House (Attach Garage, Cottage, Mobile)",House,1420,100,Assault With Weapon,Assault,036,Newtonbrook West (36),036,Newtonbrook West (36),-79.439572592577,43.7822018622459
-8843172.76988805,5431799.05094488,2061,GO-20141562308,2014/02/20 05:00:00+00,2014/02/20 05:00:00+00,2014,February,20,51,Thursday  ,2,2014,February,20,51,Thursday  ,2,D32,"Single Home, House (Attach Garage, Cottage, Mobile)",House,1420,100,Assault With Weapon,Assault,036,Newtonbrook West (36),036,Newtonbrook West (36),-79.439572592577,43.7822018622459
-8843172.76988805,5431799.05094488,2062,GO-20141562308,2014/02/20 05:00:00+00,2014/02/20 05:00:00+00,2014,February,20,51,Thursday  ,2,2014,February,20,51,Thursday  ,2,D32,"Single Home, House (Attach Garage, Cottage, Mobile)",House,1420,100,Assault With Weapon,Assault,036,Newtonbrook West (36),036,Newtonbrook West (36),-79.439572592577,43.7822018622459
-8857168.15527473,5424867.92701813,2063,GO-20141562227,2014/02/20 05:00:00+00,2014/02/20 05:00:00+00,2014,February,20,51,Thursday  ,2,2014,February,20,51,Thursday  ,2,D23,"Apartment (Rooming House, Condo)",Apartment,1420,100,Assault With Weapon,Assault,003,Thistletown-Beaumond Heights (3),003,Thistletown-Beaumond Heights (3),-79.5652952792044,43.7372323707729
-8842230.09762701,5413096.99378226,2064,GO-20141567817,2014/02/20 05:00:00+00,2014/02/20 05:00:00+00,2014,February,20,51,Thursday  ,21,2014,February,20,51,Thursday  ,21,D14,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,Assault,083,Dufferin Grove (83),083,Dufferin Grove (83),-79.4311044237801,43.6607845102564
-8845327.76205419,5415189.39872512,2065,GO-20141567999,2014/02/20 05:00:00+00,2014/02/20 05:00:00+00,2014,February,20,51,Thursday  ,22,2014,February,20,51,Thursday  ,22,D11,Unknown,Other,1420,100,Assault With Weapon,Assault,091,Weston-Pelham Park (91),091,Weston-Pelham Park (91),-79.4589312171173,43.6743810298884
-8846137.22507107,5424164.32099253,2066,GO-20141567452,2014/02/20 05:00:00+00,2014/02/20 05:00:00+00,2014,February,20,51,Thursday  ,20,2014,February,20,51,Thursday  ,20,D32,Schools During Supervised Activity,Educational,1430,100,Assault,Assault,155,Downsview (155),026,Downsview-Roding-CFB (26),-79.466202747264,43.732665449453
-8817540.43277094,5426208.98935224,2067,GO-20141567085,2014/02/20 05:00:00+00,2014/02/20 05:00:00+00,2014,February,20,51,Thursday  ,19,2014,February,20,51,Thursday  ,19,D43,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,Assault,139,Scarborough Village (139),139,Scarborough Village (139),-79.2093133914501,43.7459358899749
-8842230.09762701,5413096.99378226,2068,GO-20141567817,2014/02/20 05:00:00+00,2014/02/20 05:00:00+00,2014,February,20,51,Thursday  ,21,2014,February,20,51,Thursday  ,21,D14,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,Assault,083,Dufferin Grove (83),083,Dufferin Grove (83),-79.4311044237801,43.6607845102564
-8844958.46955092,5421948.22196977,2069,GO-20141567514,2014/02/20 05:00:00+00,2014/02/17 05:00:00+00,2014,February,20,51,Thursday  ,20,2014,February,17,48,Monday    ,10,D32,"Group Homes (Non-Profit, Halfway House, Social Agency)",Other,1430,100,Assault,Assault,031,Yorkdale-Glen Park (31),031,Yorkdale-Glen Park (31),-79.4556138059201,43.718279055504
-8850857.92811929,5422345.23821276,2070,GO-20141567353,2014/02/20 05:00:00+00,2014/02/20 05:00:00+00,2014,February,20,51,Thursday  ,20,2014,February,20,51,Thursday  ,20,D31,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,1480,100,Assault - Resist/ Prevent Seiz,Assault,154,Oakdale-Beverley Heights (154),026,Downsview-Roding-CFB (26),-79.5086095440153,43.7208566464396
-8836355.71544373,5413942.94557378,2071,GO-20141566021,2014/02/20 05:00:00+00,2014/02/19 05:00:00+00,2014,February,20,51,Thursday  ,18,2014,February,19,50,Wednesday ,15,D51,Schools During Supervised Activity,Educational,1430,100,Assault,Assault,071,Cabbagetown-South St.James Town (71),071,Cabbagetown-South St.James Town (71),-79.3783339514245,43.6662819053856
-8839875.25792052,5432628.69968993,2072,GO-20141563819,2014/02/20 05:00:00+00,2014/02/18 05:00:00+00,2014,February,20,51,Thursday  ,9,2014,February,18,49,Tuesday   ,21,D32,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1430,100,Assault,Assault,050,Newtonbrook East (50),050,Newtonbrook East (50),-79.4099505385294,43.7875824006431
-8808574.67893999,5432066.27795553,2073,GO-20141567565,2014/02/20 05:00:00+00,2014/02/20 05:00:00+00,2014,February,20,51,Thursday  ,20,2014,February,20,51,Thursday  ,20,D43,"Single Home, House (Attach Garage, Cottage, Mobile)",House,1430,100,Assault,Assault,143,West Rouge (143),131,Rouge (131),-79.1287726535246,43.7839349678041
-8851701.57891027,5415930.1180835,2074,GO-20141565561,2014/02/20 05:00:00+00,2014/01/15 05:00:00+00,2014,February,20,51,Thursday  ,14,2014,January,15,15,Wednesday ,0,D22,"Single Home, House (Attach Garage, Cottage, Mobile)",House,1430,100,Assault,Assault,009,Edenbridge-Humber Valley (9),009,Edenbridge-Humber Valley (9),-79.5161881876341,43.679193511564
-8839708.15200275,5428820.66605711,2075,GO-20141561980,2014/02/20 05:00:00+00,2014/02/20 05:00:00+00,2014,February,20,51,Thursday  ,0,2014,February,20,51,Thursday  ,0,D32,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,Assault,151,Yonge-Doris (151),051,Willowdale East (51),-79.4084494010475,43.7628820880849
-8856433.51342719,5410526.0809001,2076,GO-20141567131,2014/02/20 05:00:00+00,2014/02/20 05:00:00+00,2014,February,20,51,Thursday  ,19,2014,February,20,51,Thursday  ,19,D22,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,1430,100,Assault,Assault,158,Islington (158),014,Islington-City Centre West (14),-79.5586958788301,43.6440744122184
-8839904.52325805,5413387.34494903,2077,GO-20141565198,2014/02/20 05:00:00+00,2014/02/20 05:00:00+00,2014,February,20,51,Thursday  ,15,2014,February,20,51,Thursday  ,13,D14,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,Assault,080,Palmerston-Little Italy (80),080,Palmerston-Little Italy (80),-79.4102134335236,43.6626714062989
-8836885.4065315,5413187.10203257,2078,GO-20141564211,2014/02/20 05:00:00+00,2014/02/10 05:00:00+00,2014,February,20,51,Thursday  ,20,2014,February,10,41,Monday    ,10,D52,Jails / Detention Centres,Other,1430,100,Assault,Assault,170,Yonge-Bay Corridor (170),076,Bay Street Corridor (76),-79.383092246615,43.6613701004739
-8817976.00367452,5432636.06974379,2079,GO-20141566052,2014/02/20 05:00:00+00,2014/02/20 05:00:00+00,2014,February,20,51,Thursday  ,16,2014,February,20,51,Thursday  ,16,D43,Schools During Un-Supervised Activity,Educational,1430,100,Assault,Assault,135,Morningside (135),135,Morningside (135),-79.2132261911564,43.7876301960075
-8849682.99731419,5418578.12623841,2080,GO-20141567362,2014/02/20 05:00:00+00,2014/02/20 05:00:00+00,2014,February,20,51,Thursday  ,20,2014,February,20,51,Thursday  ,20,D12,"Single Home, House (Attach Garage, Cottage, Mobile)",House,1430,100,Assault,Assault,030,Brookhaven-Amesbury (30),030,Brookhaven-Amesbury (30),-79.4980549609163,43.696394565782
-8827803.81319315,5438396.42121895,2081,GO-20141564695,2014/02/20 05:00:00+00,2014/02/20 05:00:00+00,2014,February,20,51,Thursday  ,12,2014,February,20,51,Thursday  ,12,D42,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,1430,100,Assault,Assault,130,Milliken (130),130,Milliken (130),-79.301510905537,43.8249745435025
-8842803.11437191,5410354.3407214,2082,GO-20141564897,2014/02/20 05:00:00+00,2014/02/14 05:00:00+00,2014,February,20,51,Thursday  ,12,2014,February,14,45,Friday    ,13,D11,Schools During Supervised Activity,Educational,1420,100,Assault With Weapon,Assault,086,Roncesvalles (86),086,Roncesvalles (86),-79.4362519212481,43.6429579913681
-8857931.4513158,5411806.02627062,2083,GO-20141565495,2014/02/20 05:00:00+00,2014/02/20 05:00:00+00,2014,February,20,51,Thursday  ,14,2014,February,20,51,Thursday  ,14,D22,"Apartment (Rooming House, Condo)",Apartment,1420,100,Assault With Weapon,Assault,013,Etobicoke West Mall (13),013,Etobicoke West Mall (13),-79.5721520837752,43.652394222407
-8857168.15527473,5424867.92701813,2084,GO-20141562227,2014/02/20 05:00:00+00,2014/02/20 05:00:00+00,2014,February,20,51,Thursday  ,2,2014,February,20,51,Thursday  ,2,D23,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,Assault,003,Thistletown-Beaumond Heights (3),003,Thistletown-Beaumond Heights (3),-79.5652952792044,43.7372323707729
-8843172.76988805,5431799.05094488,2085,GO-20141562308,2014/02/20 05:00:00+00,2014/02/20 05:00:00+00,2014,February,20,51,Thursday  ,2,2014,February,20,51,Thursday  ,2,D32,"Single Home, House (Attach Garage, Cottage, Mobile)",House,1430,100,Assault,Assault,036,Newtonbrook West (36),036,Newtonbrook West (36),-79.439572592577,43.7822018622459
-8827803.81319315,5438396.42121895,2086,GO-20141564695,2014/02/20 05:00:00+00,2014/02/20 05:00:00+00,2014,February,20,51,Thursday  ,12,2014,February,20,51,Thursday  ,12,D42,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,1430,100,Assault,Assault,130,Milliken (130),130,Milliken (130),-79.301510905537,43.8249745435025
-8852955.23942336,5429496.95315005,2087,GO-20141567548,2014/02/20 05:00:00+00,2013/05/01 05:00:00+00,2014,February,20,51,Thursday  ,20,2013,May,1,121,Wednesday ,12,D31,"Single Home, House (Attach Garage, Cottage, Mobile)",House,1430,100,Assault,Assault,024,Black Creek (24),024,Black Creek (24),-79.5274500119149,43.7672694810204
-8846430.84792784,5416066.31029502,2088,GO-20141567340,2014/02/20 05:00:00+00,2014/02/17 05:00:00+00,2014,February,20,51,Thursday  ,13,2014,February,17,48,Monday    ,17,D12,"Single Home, House (Attach Garage, Cottage, Mobile)",House,1430,100,Assault,Assault,110,Keelesdale-Eglinton West (110),110,Keelesdale-Eglinton West (110),-79.4688404063953,43.6800783163557
-8853690.4787226,5417565.08447802,2089,GO-20141571608,2014/02/21 05:00:00+00,2014/02/20 05:00:00+00,2014,February,21,52,Friday    ,16,2014,February,20,51,Thursday  ,12,D23,Schools During Supervised Activity,Educational,1430,100,Assault,Assault,007,Willowridge-Martingrove-Richview (7),007,Willowridge-Martingrove-Richview (7),-79.5340547788262,43.6898145846032
-8856685.55144101,5411573.49309057,2090,GO-20141571908,2014/02/21 05:00:00+00,2014/02/21 05:00:00+00,2014,February,21,52,Friday    ,14,2014,February,21,52,Friday    ,14,D22,Schools During Supervised Activity,Educational,1457,100,Pointing A Firearm,Assault,158,Islington (158),014,Islington-City Centre West (14),-79.5609599754987,43.6508828121057
-8852266.39452564,5429296.87063885,2091,GO-20141571463,2014/02/21 05:00:00+00,2014/02/21 05:00:00+00,2014,February,21,52,Friday    ,13,2014,February,21,52,Friday    ,11,D31,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,Assault,024,Black Creek (24),024,Black Creek (24),-79.5212620132519,43.7659714853227
-8852266.39452564,5429296.87063885,2092,GO-20141571463,2014/02/21 05:00:00+00,2014/02/21 05:00:00+00,2014,February,21,52,Friday    ,13,2014,February,21,52,Friday    ,11,D31,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,Assault,024,Black Creek (24),024,Black Creek (24),-79.5212620132519,43.7659714853227
-8811594.13040424,5434498.52886425,2093,GO-20141570051,2014/02/21 05:00:00+00,2014/02/21 05:00:00+00,2014,February,21,52,Friday    ,12,2014,February,21,52,Friday    ,12,D42,"Single Home, House (Attach Garage, Cottage, Mobile)",House,1420,100,Assault With Weapon,Assault,143,West Rouge (143),131,Rouge (131),-79.155896848207,43.7997070685342
-8838869.46338938,5409335.38124601,2094,GO-20141572234,2014/02/21 05:00:00+00,2014/02/20 05:00:00+00,2014,February,21,52,Friday    ,15,2014,February,20,51,Thursday  ,17,D14,"Single Home, House (Attach Garage, Cottage, Mobile)",House,1430,100,Assault,Assault,163,Fort York-Liberty Village (163),082,Niagara (82),-79.4009153330268,43.6363336755473
-8829559.08634487,5436974.57164511,2095,GO-20141571164,2014/02/21 05:00:00+00,2014/02/19 05:00:00+00,2014,February,21,52,Friday    ,12,2014,February,19,50,Wednesday ,9,D42,Schools During Supervised Activity,Educational,1430,100,Assault,Assault,116,Steeles (116),116,Steeles (116),-79.317278793399,43.8157588662287
-8843522.11037634,5420107.90997215,2096,GO-20141570937,2014/02/21 05:00:00+00,2014/02/21 05:00:00+00,2014,February,21,52,Friday    ,14,2014,February,21,52,Friday    ,11,D13,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,1430,100,Assault,Assault,031,Yorkdale-Glen Park (31),031,Yorkdale-Glen Park (31),-79.4427107719492,43.706329557955
-8835672.32564636,5414151.2066824,2097,GO-20141562186,2014/02/21 05:00:00+00,2013/12/01 05:00:00+00,2014,February,21,52,Friday    ,14,2013,December,1,335,Sunday    ,0,D51,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,Assault,074,North St.James Town (74),074,North St.James Town (74),-79.3721949563986,43.6676352069557
-8835152.73101376,5413468.94730655,2098,GO-20141571137,2014/02/21 05:00:00+00,2014/02/20 05:00:00+00,2014,February,21,52,Friday    ,14,2014,February,20,51,Thursday  ,18,D51,Bar / Restaurant,Commercial,1430,100,Assault,Assault,073,Moss Park (73),073,Moss Park (73),-79.367527357602,43.6632017023054
-8826823.86214972,5416620.52013449,2099,GO-20141570143,2014/02/21 05:00:00+00,2014/02/20 05:00:00+00,2014,February,21,52,Friday    ,9,2014,February,20,51,Thursday  ,15,D55,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1430,100,Assault,Assault,062,East End-Danforth (62),062,East End-Danforth (62),-79.2927078559737,43.683678732746
-8835672.32564636,5414151.2066824,2100,GO-20141569112,2014/02/21 05:00:00+00,2014/02/20 05:00:00+00,2014,February,21,52,Friday    ,8,2014,February,20,51,Thursday  ,2,D51,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,Assault,074,North St.James Town (74),074,North St.James Town (74),-79.3721949563986,43.6676352069557
-8837091.23626998,5413874.35734648,2101,GO-20141568958,2014/02/21 05:00:00+00,2014/02/21 05:00:00+00,2014,February,21,52,Friday    ,4,2014,February,21,52,Friday    ,4,D51,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,Assault,167,Church-Wellesley (167),075,Church-Yonge Corridor (75),-79.3849412474072,43.6658362049399
-8838428.07092172,5412251.02420586,2102,GO-20141568796,2014/02/21 05:00:00+00,2014/02/21 05:00:00+00,2014,February,21,52,Friday    ,3,2014,February,21,52,Friday    ,3,D52,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,Assault,078,Kensington-Chinatown (78),078,Kensington-Chinatown (78),-79.3969502371263,43.655286495507
-8859039.55736453,5425796.53277133,2103,GO-20141573176,2014/02/21 05:00:00+00,2014/02/21 05:00:00+00,2014,February,21,52,Friday    ,21,2014,February,21,52,Friday    ,18,D23,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,1430,100,Assault,Assault,002,Mount Olive-Silverstone-Jamestown (2),002,Mount Olive-Silverstone-Jamestown (2),-79.5821063701517,43.7432591737937
-8827524.71875444,5419417.78080975,2104,GO-20141571837,2014/02/21 05:00:00+00,2014/02/20 05:00:00+00,2014,February,21,52,Friday    ,16,2014,February,20,51,Thursday  ,15,D54,Schools During Supervised Activity,Educational,1430,100,Assault,Assault,054,O'Connor-Parkview (54),054,O'Connor-Parkview (54),-79.2990037581648,43.7018478027459
-8827524.71875444,5419417.78080975,2105,GO-20141571837,2014/02/21 05:00:00+00,2014/02/20 05:00:00+00,2014,February,21,52,Friday    ,16,2014,February,20,51,Thursday  ,15,D54,Schools During Supervised Activity,Educational,1430,100,Assault,Assault,054,O'Connor-Parkview (54),054,O'Connor-Parkview (54),-79.2990037581648,43.7018478027459
-8811594.13040424,5434498.52886425,2106,GO-20141570051,2014/02/21 05:00:00+00,2014/02/21 05:00:00+00,2014,February,21,52,Friday    ,12,2014,February,21,52,Friday    ,12,D42,"Single Home, House (Attach Garage, Cottage, Mobile)",House,1430,100,Assault,Assault,143,West Rouge (143),131,Rouge (131),-79.155896848207,43.7997070685342
-8853097.12535389,5411251.18151126,2107,GO-20141572304,2014/02/21 05:00:00+00,2014/02/21 05:00:00+00,2014,February,21,52,Friday    ,15,2014,February,21,52,Friday    ,15,D22,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,1430,100,Assault,Assault,158,Islington (158),014,Islington-City Centre West (14),-79.5287245948914,43.6487878006203
-8853097.12535389,5411251.18151126,2108,GO-20141572304,2014/02/21 05:00:00+00,2014/02/21 05:00:00+00,2014,February,21,52,Friday    ,15,2014,February,21,52,Friday    ,15,D22,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,1430,100,Assault,Assault,158,Islington (158),014,Islington-City Centre West (14),-79.5287245948914,43.6487878006203
-8850927.38057223,5419754.51960103,2109,GO-20141571801,2014/02/21 05:00:00+00,2014/02/21 05:00:00+00,2014,February,21,52,Friday    ,17,2014,February,21,52,Friday    ,14,D12,Schools During Un-Supervised Activity,Educational,1430,100,Assault,Assault,113,Weston (113),113,Weston (113),-79.5092334459765,43.7040346537725
-8856685.55144101,5411573.49309057,2110,GO-20141571908,2014/02/21 05:00:00+00,2014/02/21 05:00:00+00,2014,February,21,52,Friday    ,14,2014,February,21,52,Friday    ,14,D22,Schools During Supervised Activity,Educational,1457,100,Pointing A Firearm,Assault,158,Islington (158),014,Islington-City Centre West (14),-79.5609599754987,43.6508828121057
-8815826.58149042,5428406.61624809,2111,GO-20141572132,2014/02/21 05:00:00+00,2014/02/21 05:00:00+00,2014,February,21,52,Friday    ,18,2014,February,21,52,Friday    ,14,D43,Schools During Supervised Activity,Educational,1430,100,Assault,Assault,136,West Hill (136),136,West Hill (136),-79.1939176031183,43.7601957933278
-8819001.57967916,5426724.63240014,2112,GO-20141573078,2014/02/21 05:00:00+00,2014/02/13 05:00:00+00,2014,February,21,52,Friday    ,18,2014,February,13,44,Thursday  ,19,D43,"Single Home, House (Attach Garage, Cottage, Mobile)",House,1430,100,Assault,Assault,141,Golfdale-Cedarbrae-Woburn (141),137,Woburn (137),-79.2224390972263,43.7492820861616
-8837365.28281505,5414531.23788246,2113,GO-20141573985,2014/02/21 05:00:00+00,2014/02/21 05:00:00+00,2014,February,21,52,Friday    ,22,2014,February,21,52,Friday    ,20,D52,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,Assault,169,Bay-Cloverhill (169),076,Bay Street Corridor (76),-79.3874030485952,43.6701046097676
-8831825.1529876,5416244.78343268,2114,GO-20141574278,2014/02/21 05:00:00+00,2014/02/21 05:00:00+00,2014,February,21,52,Friday    ,22,2014,February,21,52,Friday    ,21,D54,Ttc Subway Station,Transit,1430,100,Assault,Assault,066,Danforth (66),066,Danforth (66),-79.33763521576,43.6812377881639
